评论ID,电影名称,上映年份,用户昵称,用户评分,评论内容,评论时间,点赞数
2739852240,唐人街探案3,2021,汪汪,5,比李焕英强太多太多了，唐探的野心，执行力，剧本的圆润，喜剧动作和探案的平衡，和电视剧，前两部的联动都完成的很好，都在吐槽王宝强，但是王宝强的角色绝不只是胡闹，王宝强是有演技的，这个角色没那么简单。网上所谓的侮辱女性简直可笑，卡通化拍法都要被观众道德审查了吗？太可笑了。电影高级感秒杀李焕英，日本一众大牌还有大闹东京都是惊喜再惊喜，强烈期待第四部。,2021-02-14 17:30:19,578
2755771858,唐人街探案3,2021,Sherry,1,人家说屎难吃我不信 非要去尝尝 果然很难吃,2021-02-19 22:36:46,257
2735185797,唐人街探案3,2021,许季山,1,剧情是稀烂的，节奏是不可能有的，演技是想都不要想的，至于低级的笑料和恶俗的审美本就在意料之中了。不建议任何人观看。,2021-02-12 16:33:16,195
2734837022,唐人街探案3,2021,小明同学,1,真的烂,2021-02-12 12:38:06,182
2739062400,唐人街探案3,2021,KiKo,1,“陈思诚最让我佩服的地方就是他能边恶心人边赚钱，还连续赚了三次。”（引用）,2021-02-14 09:35:58,573
2734854913,唐人街探案3,2021,昭和惊弓鸟,2,这已经不能叫植入广告了，根本是电影里插播广告，完全影响到人物行为逻辑那种程度，笑闹的部分一如既往地生硬、低级且割裂，推理案件部分又像是陈年故事会杂志里杂糅出来的奇情逸事，最后还极其诡异地串了一段mj金曲呼吁世界和平，各种场景、人物的跳跃有一种拍旅游纪录片的体验。当然，唯一还算误打误撞撞对的，是陈思诚那套大红大绿的审美摆在东京这个城市还意外般契合，甚至包括王宝强那聒噪夸张的表演。,2021-02-12 12:52:49,248
2536020183,唐人街探案3,2021,总有那么一群人,3,开头就猜到了凶手系列,2021-02-13 13:20:44,246
2736020136,唐人街探案3,2021,误痴夏日,3,如果早知道会出现和平精英五人组，我不会买票的。 这电影前后割裂太严重，远不如第一第二部 咋说呢，白瞎了我染谷将太,2021-02-12 22:49:49,214
2742195203,唐人街探案3,2021,旗虻,2,名字改成三傻大闹东京都我多给一星。,2021-02-15 17:06:15,269
2741101591,唐人街探案3,2021,陀螺凡达可,2,其实就娱乐观赏性来说不算最差（个人觉得比人潮和侍神令好点点），但是满眼的植入广告、低俗笑料和对女性角色的不尊重（让一个路人女性被一群男人暴打非蠢即坏）太败好感，刘昊然的台词功底真的很有问题，全片最佳瞬间是托尼贾对王宝强说“Shut up!!!”，差点起立鼓掌。这不是电影，是春节档定制大银幕节目。,2021-02-15 01:44:42,244
2734720837,唐人街探案3,2021,小药君,2,要不是电影院没开空调一直冻我 我能直接睡过去,2021-02-12 10:42:07,243
2741283404,唐人街探案3,2021,蒲苇散人,1,诸如此类的电影能大行其道，背后折射的是大部分观众审美的低下，当以后的银幕上全是这种风格的片子，我宁愿再也不踏入电影院,2021-02-15 06:23:00,199
2734723607,唐人街探案3,2021,木石子,2,全方位地倒退，从第二部开始弱化推理，这部连让人笑的欲望都没有了，最后只好打起了感情牌，当《we are the world》的曲子响起，你会以为昨天的春晚还没结束。,2021-02-12 10:45:32,1839
2737208323,唐人街探案3,2021,时天,2,和平精英五人组什么鬼东西,2021-02-13 14:43:15,566
2738313826,唐人街探案3,2021,李梦,4,陈思诚真的创造了一个唐探宇宙，好笑又好哭。 好喜欢长泽雅美啊，她那句，你不能对我负责为什么要把我带到这个世界来？ 快哭晕在厕所里了。,2021-02-13 22:47:40,156
2736121942,唐人街探案3,2021,吃鱼的喵,2,不性骚扰女性就他吗不会拍电影了吗？？？,2021-02-12 23:24:35,1170
1570494387,唐人街探案3,2021,小橙,2,我觉得唐人街系列可以到此为止了。,2021-02-12 20:08:14,254
2734739482,唐人街探案3,2021,momo,2,我天啊太难看了煽情半小时干嘛啊…………,2021-02-12 11:04:20,232
2734814108,唐人街探案3,2021,敛寒,2,太尴尬了 整个剧本中二又俗套。朋友跟我说剧本是日本作家写的我就懂了，我感觉我看了两小时真人版名侦探柯南+中二日本动画片。Q这个反派组织就，探讨善恶，觉得人类历史由少数人引领（这他爹日本动画片反派十分之八都是这么想的），还有最后一段圆桌会议，我和我朋友？？？太尴尬了。还有突然撒钱讲人性考验也很中二老套 庭审女儿讲自己的故事那里巨名侦探柯南，每次柯南里揭露真凶时真凶也是边哭边讲故事。 而且为什么电影里总是要放歌拍mv为什么啊orz,2021-02-12 12:17:54,227
2734781607,唐人街探案3,2021,爱吃和府捞面,2,陈导可以去导春晚了，做电影不合适,2021-02-12 11:47:30,177
2734873302,唐人街探案3,2021,拾光先生,2,这么无聊尴尬的电影也能这么高票房 ，只能说中国的观众 审美太低价了 ！,2021-02-12 13:07:39,176
2734713075,唐人街探案3,2021,豆友147015020,2,记住了两首bgm，别的就算了。现在剧本写成这样都能拍片了？,2021-02-12 10:32:09,2231
2751146597,唐人街探案3,2021,唐揽月,2,为了给孩子抢块草莓蛋糕而让自己坐牢，那请问坐牢后孩子咋办？基层故事这么撑不住，怎么搞推理,2021-02-18 10:14:42,198
2057437133,唐人街探案3,2021,唉唉唉德华,5,我是个俗人，我就觉得陈思诚是华语商业片的天才，多种类型元素之驾驭都显得游刃有余，除了秦风的服装永远都那么土以外。他是一个很懂中国观众的导演，他知道如何在春节期间用一种低姿态的土味方式来宣讲他的一套“刺客信条”。《唐人街探案3》最被忽视的解读点在于其戏里戏外所构成的地缘政治意义，这一部冒险与探案并行，抗战遗留情绪以一场父女审判悄悄消解，最终获得结果是东亚与东南亚区域的合力并进，中日泰共见烟花升起。上一部纽约只是过客也是过去的起点，而下一部直指西方近现代文明起源地英国，并套用了玩家们最为熟悉的“圣殿骑士”框架，构建了一种东西方在文化本源上的交流或者说是对抗。这是我对这个系列后续最大的期待缘由。,2021-02-13 22:42:45,388
2735440023,唐人街探案3,2021,不文艺的青年,1,太烂了，不会有下次了，坑钱玩意！,2021-02-12 18:42:50,189
2734792076,唐人街探案3,2021,安琪,5,等了2年，终于等来了～事实证明等待是值得的，第三部显然比之前两部更注重了推理的过程，昊然弟弟表现不错，有逻辑的同时也有笑点，适合春节的合家欢电影。如果过年假期不知道看什么，看它！二刷！,2021-02-12 11:57:19,1208
2735998982,唐人街探案3,2021,韩小四,3,陈思诚用一大堆的名贵食材，做了一盘西红柿炒鸡蛋。欢迎收看唐人街探案之日囧,2021-02-12 22:41:37,320
2737228178,唐人街探案3,2021,👑,1,就这居然还有下一部？恰烂钱也不是这么恰的吧,2021-02-13 14:54:06,199
2737872755,唐人街探案3,2021,小童靴,1,拍出这种片子，陈思成是当观众是傻子，还是自己是傻子？ 全程没有逻辑性，强插入广告，尬的要命。 为了走剧情而走剧情。,2021-02-13 20:08:34,200
2143173913,唐人街探案3,2021,Kikiery,3,太尴尬了，这么多广告，以及拿女性开玩笑，真的很油腻。还有五大灵童啥的，完全没有出场的必要，强行加入。电影院座无虚席，就这样的质量对得起观众吗。后期强行煽情，世界和平。行吧，就这样吧。多给一星给日本的演员们，演的比中国的演员们好太多了。,2021-02-13 19:03:39,235
